tile,iou,dice,precision,recall,pred_foreground_pct,target_foreground_pct,split
SV_Copenhagen_55.6745_12.5345.tif,0.40695870481830765,0.5784941710437217,0.4752022009080249,0.7391614442054064,50.74920654296875,32.6263427734375,copenhagen
SV_Copenhagen_55.7013_12.5840.tif,0.5755088560524513,0.7305688620429965,0.6895242840812498,0.7768091534994304,52.05841064453125,46.208953857421875,copenhagen
SV_Copenhagen_55.6767_12.5892.tif,0.4757662948510767,0.6447718673492099,0.4959053435950809,0.9213546039742513,55.71136474609375,29.985809326171875,copenhagen
SV_Copenhagen_55.6701_12.5635.tif,0.38016297162819396,0.5508957701998212,0.4578765536941249,0.6913448929039778,39.5294189453125,26.180267333984375,copenhagen
SV_Copenhagen_55.6827_12.5558.tif,0.3882724468856367,0.5593605891360341,0.44939697348958924,0.7405723392785993,26.8218994140625,16.276168823242188,copenhagen
SV_Copenhagen_55.6956_12.5819.tif,0.3344800646021127,0.5012889641057935,0.3497857907890039,0.8843122960494342,55.56182861328125,21.97723388671875,copenhagen
SV_Copenhagen_55.6957_12.5844.tif,0.39400111296605456,0.565280915920831,0.45510760291054947,0.7458337722532392,59.34600830078125,36.212921142578125,copenhagen
SV_Copenhagen_55.6909_12.5847.tif,0.5446203257627896,0.7051834249220258,0.5865268474799604,0.8840249906905541,69.48089599609375,46.09870910644531,copenhagen
SV_Copenhagen_55.6812_12.5341.tif,0.39090768317547164,0.562090047964968,0.5341361921218747,0.5931314001527226,43.26934814453125,38.965606689453125,copenhagen
SV_Copenhagen_55.6756_12.5344.tif,0.454735942142737,0.6251800467278464,0.5330830403207256,0.7557447502358463,46.43402099609375,32.75337219238281,copenhagen
SV_Copenhagen_55.6814_12.5584.tif,0.6020917246429879,0.7516320262838369,0.7107467041279447,0.7975082603292006,28.240966796875,25.168609619140625,copenhagen
SV_Copenhagen_55.6785_12.5367.tif,0.569643365955492,0.725825213944356,0.6706533943094997,0.7908882465970193,55.72052001953125,47.249603271484375,copenhagen
