split,tile_id,category,model,iou,dice,boundary_f1,area_err_pct,cent_err_px,w_err_px,h_err_px
Copenhagen_Val,SV_Copenhagen_55.6857_12.5886.tif,skyscraper,Augmented_D,0.6103053302500473,0.7579995157257281,0.022391005485456056,346353.39773402637,215.05370311193778,386.46153846153845,378.84615384615387
Copenhagen_Val,SV_Copenhagen_55.6806_12.5889.tif,highrise,Baseline_A,0.6171149550480902,0.7632295442221525,0.12555945595843757,6339.043716183906,215.7398619796923,326.6666666666667,357.8888888888889
Copenhagen_Val,SV_Copenhagen_55.6806_12.5889.tif,highrise,Augmented_D,0.5596329553853654,0.7176469995109679,0.034794432350537696,121533.2356488257,228.7919709866597,344.8,372.6
Copenhagen_Val,SV_Copenhagen_55.6856_12.5825.tif,highrise,Baseline_A,0.5615216403897751,0.7191980256509445,0.16442228061379358,30307.856101995618,169.77784311468994,401.8333333333333,357.05555555555554
Copenhagen_Val,SV_Copenhagen_55.6856_12.5825.tif,highrise,Augmented_D,0.5453426232309581,0.7057886258139587,0.012743008547466812,814820.1755577754,169.98495759642995,417.23809523809524,378.85714285714283
Copenhagen_Val,SV_Copenhagen_55.6910_12.5883.tif,mediumrise,Baseline_A,0.22961845225264066,0.3734791907717121,0.10491315840168206,3580.93368644069,142.81084432141336,290.22222222222223,325.8888888888889
Copenhagen_Val,SV_Copenhagen_55.6910_12.5883.tif,mediumrise,Augmented_D,0.22746730755022837,0.3706287021268309,0.0036228569337456314,22371.496614627584,227.4130761364344,405.77777777777777,381.22222222222223
Copenhagen_Val,SV_Copenhagen_55.6786_12.5586.tif,highrise,Baseline_A,0.43545549849855186,0.6067140346099572,0.16084028058822178,898420.7628692077,145.9735991220248,392.1666666666667,331.1666666666667
Copenhagen_Val,SV_Copenhagen_55.6786_12.5586.tif,highrise,Augmented_D,0.44544699235626456,0.6163449710876338,0.0270040677633836,1001982.541470943,147.48654830171967,392.1666666666667,331.1666666666667
Copenhagen_Val,SV_Copenhagen_55.6985_12.5878.tif,mediumrise,Baseline_A,0.3369835031861276,0.5040952298709321,0.12563311362266974,112771.90774962534,246.34222825445522,433.55555555555554,408.8333333333333
Copenhagen_Val,SV_Copenhagen_55.6985_12.5878.tif,mediumrise,Augmented_D,0.3409911790503403,0.5085658792950787,0.01176265743194877,129395.60034659485,241.631018517157,437.8,415.95
Copenhagen_Val,SV_Copenhagen_55.7014_12.5877.tif,mediumrise,Baseline_A,0.4341099799005805,0.6054068181446937,0.20109912683578782,41791.615545162545,220.64810893090032,405.06666666666666,405.8
Copenhagen_Val,SV_Copenhagen_55.7014_12.5877.tif,mediumrise,Augmented_D,0.4358700438420156,0.6071162856434283,0.006623470122390209,236986.48865193367,213.3980105903614,420.3888888888889,419.8888888888889
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,mediumrise,Baseline_A,0.4804648811700934,0.6490729868449907,0.14169703683572513,690450.1255933902,210.69024120127332,456.3636363636364,437.1818181818182
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,mediumrise,Augmented_D,0.4848186763733682,0.6530341840224227,0.07908398073876084,836629.4269620663,219.60179858221713,461.94,445.24
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,mediumrise,Baseline_A,0.36363678463262605,0.5333337861380624,0.2054691133563137,927366.6903159325,200.02572974686984,457.8222222222222,444.6222222222222
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,mediumrise,Augmented_D,0.3702975231960739,0.5404629533772989,0.0,1219074.4157406006,210.68321514164998,470.2040816326531,458.55102040816325
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,mediumrise,Baseline_A,0.5019709386651006,0.6684163131827768,0.20000460840111522,7231.71090465873,188.2229980097001,338.75,360.75
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,mediumrise,Augmented_D,0.5377392199728747,0.6993893541745787,0.001223540927444023,10193.534440972233,208.06000356965558,371.0833333333333,395.9166666666667
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,mediumrise,Baseline_A,0.5165211914772828,0.6811921842966481,0.15371129083519738,105563.9372187905,245.5810538067943,430.05263157894734,396.8421052631579
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,mediumrise,Augmented_D,0.5075811804516172,0.6733716061639401,0.007329121882578366,131838.93520840423,245.77329959832113,430.05263157894734,396.8421052631579
Copenhagen_Val,SV_Copenhagen_55.6895_12.5823.tif,mediumrise,Baseline_A,0.5834365672572479,0.7369244582596048,0.17174254696709423,488455.80843150755,214.73419512317435,416.3333333333333,422.0
Copenhagen_Val,SV_Copenhagen_55.6895_12.5823.tif,mediumrise,Augmented_D,0.5972952264194314,0.7478833174232358,0.015835607336924285,805853.1750559388,216.9383755773564,419.0882352941176,424.5882352941176
Copenhagen_Val,SV_Copenhagen_55.6966_12.5599.tif,highrise,Baseline_A,0.31823457735523736,0.4828193446324381,0.09211335900794172,124046.99975281295,219.0341674717118,447.8888888888889,418.1111111111111
Copenhagen_Val,SV_Copenhagen_55.6966_12.5599.tif,highrise,Augmented_D,0.2729302645139127,0.42882202131965996,0.06818670361407833,154788.85623826974,237.68612006509278,447.8888888888889,418.1111111111111
Copenhagen_Val,SV_Copenhagen_55.6952_12.5600.tif,skyscraper,Baseline_A,0.500371339353532,0.6669966643979323,0.1626076914625067,113585.14587406348,207.65643387123774,430.35714285714283,403.2857142857143
Copenhagen_Val,SV_Copenhagen_55.6952_12.5600.tif,skyscraper,Augmented_D,0.5084058460758638,0.6740968916269953,0.04055955580345824,203732.24152631723,227.07479007772696,443.94117647058823,419.52941176470586
Copenhagen_Val,SV_Copenhagen_55.6766_12.5855.tif,mediumrise,Baseline_A,0.33073134218634087,0.49706703630044796,0.06830234288888835,737782.7677340986,229.46706904699204,407.4,435.8
Copenhagen_Val,SV_Copenhagen_55.6766_12.5855.tif,mediumrise,Augmented_D,0.25289883444267086,0.4037019230769231,0.033531055443894314,1000837.3699396874,232.40892194459767,407.4,435.8
Copenhagen_Val,SV_Copenhagen_55.6923_12.5846.tif,mediumrise,Baseline_A,0.2524836004181173,0.4031727047505142,0.11051636728526507,36703.29769248595,198.78826243043045,445.3333333333333,426.7142857142857
Copenhagen_Val,SV_Copenhagen_55.6923_12.5846.tif,mediumrise,Augmented_D,0.2422815279958137,0.3900589721988206,0.02604352815033577,38430.20625814329,202.17974688899028,445.3333333333333,426.7142857142857
Copenhagen_Val,SV_Copenhagen_55.6770_12.5319.tif,mediumrise,Baseline_A,0.32415763615456983,0.4896058102205147,0.17465208393465276,1352171.4326882574,192.628575568363,458.51724137931035,446.62068965517244
Copenhagen_Val,SV_Copenhagen_55.6770_12.5319.tif,mediumrise,Augmented_D,0.3310404261986838,0.4974160358811965,0.025441042311794105,1574213.317270189,191.80165623894024,463.15625,452.25
Copenhagen_Val,SV_Copenhagen_55.6999_12.5866.tif,mediumrise,Baseline_A,0.429020103399453,0.6004395632767796,0.1339098255241212,90847.93778026667,235.69360424937878,413.2352941176471,407.05882352941177
Copenhagen_Val,SV_Copenhagen_55.6999_12.5866.tif,mediumrise,Augmented_D,0.4166956867817522,0.5882642132247077,0.0026833631484794278,293217.99436713435,238.79902928516034,418.5,412.77777777777777
Copenhagen_Val,SV_Copenhagen_55.6993_12.5548.tif,highrise,Baseline_A,0.3693062777311697,0.5394063895523513,0.12323829095644644,23265.056600739088,241.76473206927687,412.94117647058823,411.6470588235294
Copenhagen_Val,SV_Copenhagen_55.6993_12.5548.tif,highrise,Augmented_D,0.34829612220916567,0.5166463308349312,0.006584151007930909,28886.687105579556,242.39890472479726,417.3888888888889,414.5
Copenhagen_Val,SV_Copenhagen_55.6964_12.5525.tif,mediumrise,Baseline_A,0.4495950911797864,0.6203043786715269,0.09715431970747,405178.0811027743,217.30530911216593,425.27272727272725,382.27272727272725
Copenhagen_Val,SV_Copenhagen_55.6964_12.5525.tif,mediumrise,Augmented_D,0.426961919550711,0.5984209020590303,0.0027715953470793266,481435.16828493687,228.5928299541052,447.54545454545456,404.6363636363636
Copenhagen_Val,SV_Copenhagen_55.6965_12.5574.tif,mediumrise,Baseline_A,0.33504938397311884,0.5019280754634092,0.08990028955586613,279650.75598436553,194.92680779107818,469.22222222222223,429.3703703703704
Copenhagen_Val,SV_Copenhagen_55.6965_12.5574.tif,mediumrise,Augmented_D,0.32681255186403174,0.4926280677777649,0.0,299875.9795589109,196.56331160624487,469.22222222222223,429.3703703703704
Copenhagen_Val,SV_Copenhagen_55.6723_12.5515.tif,mediumrise,Baseline_A,0.44493476674362925,0.6158544689825057,0.1390065943523244,249559.7761715583,185.15253950426603,442.11764705882354,327.70588235294116
Copenhagen_Val,SV_Copenhagen_55.6723_12.5515.tif,mediumrise,Augmented_D,0.4303270192034522,0.6017183670949611,0.012249243844754969,604443.5246549611,199.0858657857912,447.7368421052632,346.1578947368421
Copenhagen_Val,SV_Copenhagen_55.6978_12.5524.tif,mediumrise,Baseline_A,0.431547136229009,0.6029101317135716,0.12014684794498401,279441.767597739,242.38074776796176,418.26666666666665,385.6
Copenhagen_Val,SV_Copenhagen_55.6978_12.5524.tif,mediumrise,Augmented_D,0.4109755534700534,0.5825409979064898,0.016075316164275783,341916.1008271386,236.86192324349895,422.3125,392.0625
Copenhagen_Val,SV_Copenhagen_55.6833_12.5851.tif,highrise,Baseline_A,0.6420090308333746,0.7819799023974107,0.1640287294727414,308825.3352526612,236.11913747011943,360.61538461538464,358.0769230769231
Copenhagen_Val,SV_Copenhagen_55.6833_12.5851.tif,highrise,Augmented_D,0.6747148061299781,0.8057668131437206,0.05438008994343787,361110.3055442514,256.8670935097459,392.7692307692308,394.6923076923077
Copenhagen_Val,SV_Copenhagen_55.6711_12.5615.tif,mediumrise,Baseline_A,0.533423077695847,0.6957285115303983,0.10584480290097961,1737648.0544647886,229.54064800502638,435.1818181818182,429.22727272727275
Copenhagen_Val,SV_Copenhagen_55.6711_12.5615.tif,mediumrise,Augmented_D,0.546661376953125,0.706892129200292,0.0,1856700.9762218688,233.02894222446253,438.2173913043478,432.4782608695652
Copenhagen_Val,SV_Copenhagen_55.6725_12.5633.tif,mediumrise,Baseline_A,0.5226051808932163,0.6864618450682491,0.09422509739233542,93242.41127306166,255.01489401385632,389.90909090909093,383.72727272727275
Copenhagen_Val,SV_Copenhagen_55.6725_12.5633.tif,mediumrise,Augmented_D,0.5119212493591755,0.6771797798015633,0.044667062443144744,359930.39743021,263.9578473827465,399.9166666666667,394.0833333333333
Copenhagen_Val,SV_Copenhagen_55.6896_12.5884.tif,mediumrise,Baseline_A,0.40854300130670335,0.5800930478199083,0.14709810001248877,11292.484077652705,204.69372450701894,407.1578947368421,417.1578947368421
Copenhagen_Val,SV_Copenhagen_55.6896_12.5884.tif,mediumrise,Augmented_D,0.40711071839648416,0.5786477397605493,0.012457799692466406,22649.03623285116,219.4331052910843,410.35,421.55
Copenhagen_Val,SV_Copenhagen_55.6895_12.5872.tif,mediumrise,Baseline_A,0.48635986882410176,0.6544308401018305,0.22018458317234682,271994.40034229355,170.28484825868196,339.1666666666667,361.7916666666667
Copenhagen_Val,SV_Copenhagen_55.6895_12.5872.tif,mediumrise,Augmented_D,0.5236785613335473,0.6873871886406482,0.0019866353621094453,367684.45222686214,205.84527937433305,381.2,406.56
Copenhagen_Val,SV_Copenhagen_55.6940_12.5526.tif,mediumrise,Baseline_A,0.4438510476857526,0.6148155634158666,0.17181401174404826,197352.71522955596,213.90317216883045,425.9047619047619,403.76190476190476
Copenhagen_Val,SV_Copenhagen_55.6940_12.5526.tif,mediumrise,Augmented_D,0.4078854530952819,0.5794298850073811,0.008899202691050765,254388.98513978065,225.60903069362544,430.2608695652174,410.69565217391306
Copenhagen_Val,SV_Copenhagen_55.6819_12.5827.tif,mediumrise,Baseline_A,0.5409788824715991,0.7021236807657156,0.17671739487951765,1723.3473751663182,184.4794394944861,297.42857142857144,233.0
Copenhagen_Val,SV_Copenhagen_55.6819_12.5827.tif,mediumrise,Augmented_D,0.5888023376464844,0.7411901703501843,0.0,13557.232211514653,229.85266039093244,372.375,326.875
Copenhagen_Val,SV_Copenhagen_55.6942_12.5620.tif,skyscraper,Baseline_A,0.5071223845140855,0.6729677559365398,0.10984689041237308,10104.709301353156,127.82109537988886,236.0,216.57142857142858
Copenhagen_Val,SV_Copenhagen_55.6942_12.5620.tif,skyscraper,Augmented_D,0.5141133343516114,0.6790949167246719,0.002818886539816773,22643.339906820842,223.3705306229371,338.85714285714283,342.2857142857143
Copenhagen_Val,SV_Copenhagen_55.6813_12.5390.tif,mediumrise,Baseline_A,0.27368988853683635,0.42975906615893805,0.11434876905694069,988502.4220483652,223.18893954781595,465.03846153846155,453.0769230769231
Copenhagen_Val,SV_Copenhagen_55.6813_12.5390.tif,mediumrise,Augmented_D,0.2574519078153768,0.4094819153166003,0.0,1880932.8136185172,220.7235057874159,470.7,460.1666666666667
Copenhagen_Val,SV_Copenhagen_55.6941_12.5576.tif,highrise,Baseline_A,0.5044037940379403,0.6705696915109209,0.1966765568471378,173679.50762938336,220.20655317023892,445.82608695652175,431.39130434782606
Copenhagen_Val,SV_Copenhagen_55.6941_12.5576.tif,highrise,Augmented_D,0.520960782067438,0.6850417028627095,0.012709274340782045,270048.8578345855,233.04685569578382,449.84,435.28
Copenhagen_Val,SV_Copenhagen_55.6980_12.5598.tif,highrise,Baseline_A,0.1773286237571952,0.3012389577198733,0.07618953536643235,110175.0289556335,260.15551929196954,438.0,434.1111111111111
Copenhagen_Val,SV_Copenhagen_55.6980_12.5598.tif,highrise,Augmented_D,0.1643954568084195,0.28237048821716215,0.019576886643511208,146058.66166656866,269.08465809577314,441.7,441.4
Copenhagen_Val,SV_Copenhagen_55.6755_12.5295.tif,mediumrise,Baseline_A,0.20310148232611175,0.3376298430510274,0.10247821066530158,942311.145850156,184.38603660942545,443.14285714285717,441.8095238095238
Copenhagen_Val,SV_Copenhagen_55.6755_12.5295.tif,mediumrise,Augmented_D,0.18524068637686855,0.3125790204572305,0.0053021033618831205,1382634.9301855138,190.96281636726357,465.2608695652174,464.7826086956522
Copenhagen_Val,SV_Copenhagen_55.6993_12.5573.tif,highrise,Baseline_A,0.42551014348427885,0.5969934979827404,0.1411978370716304,10966.674566282933,199.10650675490976,406.5882352941176,414.2352941176471
Copenhagen_Val,SV_Copenhagen_55.6993_12.5573.tif,highrise,Augmented_D,0.37073926685543734,0.5409333136066594,0.011565525016522178,13471.775887763835,199.61801853580886,406.5882352941176,414.2352941176471
Copenhagen_Val,SV_Copenhagen_55.6940_12.5551.tif,highrise,Baseline_A,0.4256190880591217,0.5971007145233607,0.15273486454080537,17384.69510336002,236.55371222739998,432.5217391304348,406.2173913043478
Copenhagen_Val,SV_Copenhagen_55.6940_12.5551.tif,highrise,Augmented_D,0.41269650925295537,0.5842677553881582,0.05193887060709515,34589.28374330793,237.404390000786,435.4,413.44
Copenhagen_Val,SV_Copenhagen_55.6783_12.5293.tif,highrise,Baseline_A,0.306144058168598,0.4687753334005991,0.17768671501617916,244438.8452103021,207.9774033985198,432.93333333333334,428.8
Copenhagen_Val,SV_Copenhagen_55.6783_12.5293.tif,highrise,Augmented_D,0.29284430201657025,0.4530233092411725,0.026329669402308065,388077.7009691967,218.8565000876973,441.11764705882354,434.6470588235294
Copenhagen_Val,SV_Copenhagen_55.7008_12.5597.tif,highrise,Baseline_A,0.22395121746783453,0.36594794673460096,0.06550754227256438,68626.5598966187,202.20517135046993,409.15384615384613,409.53846153846155
Copenhagen_Val,SV_Copenhagen_55.7008_12.5597.tif,highrise,Augmented_D,0.2304234663232979,0.37454335459293553,0.0096688421561518,77158.21035255605,225.11856337778514,438.2307692307692,441.2307692307692
Copenhagen_Val,SV_Copenhagen_55.6748_12.5462.tif,highrise,Baseline_A,0.42484233778912955,0.5963359264693668,0.21312566552674242,205803.9923701781,194.9672040303346,416.1923076923077,422.15384615384613
Copenhagen_Val,SV_Copenhagen_55.6748_12.5462.tif,highrise,Augmented_D,0.3763704208592784,0.5469028034245426,0.013125175783604245,274213.5218066404,210.31131683020584,439.2857142857143,444.7857142857143
Copenhagen_Val,SV_Copenhagen_55.6724_12.5565.tif,highrise,Baseline_A,0.5794988419789603,0.7337755832133488,0.2181327744429014,799564.8873687036,235.41765435037306,437.2121212121212,433.0
Copenhagen_Val,SV_Copenhagen_55.6724_12.5565.tif,highrise,Augmented_D,0.553291928335727,0.712412030529961,0.00427435641792571,1003349.0245962729,232.5740414152122,442.7837837837838,439.6216216216216
Copenhagen_Val,SV_Copenhagen_55.6798_12.5342.tif,mediumrise,Baseline_A,0.40640690284751235,0.5779364450283511,0.16572821271463817,412415.92206459364,159.56020198180167,440.8222222222222,424.35555555555555
Copenhagen_Val,SV_Copenhagen_55.6798_12.5342.tif,mediumrise,Augmented_D,0.44342058974030957,0.6144024726986703,0.027572948989283527,536894.9503435148,179.27073176820946,458.2,450.4888888888889
Copenhagen_Val,SV_Copenhagen_55.6700_12.5616.tif,mediumrise,Baseline_A,0.5449913803718753,0.705494396014944,0.046555473304339776,33199.169329845936,177.56559617505053,426.7,402.15
Copenhagen_Val,SV_Copenhagen_55.6700_12.5616.tif,mediumrise,Augmented_D,0.5430755615234375,0.7038871913534467,0.0,33585.69957398097,177.51747331732184,426.7,402.15
Copenhagen_Val,SV_Copenhagen_55.6812_12.5510.tif,highrise,Baseline_A,0.418033430803474,0.5895960161765883,0.17364028953373775,97009.38848671368,203.00580177336383,439.4,432.32
Copenhagen_Val,SV_Copenhagen_55.6812_12.5510.tif,highrise,Augmented_D,0.4401983407724431,0.6113023856649424,0.061017103924796506,162482.7960497459,205.60395387347734,445.82142857142856,439.10714285714283
Copenhagen_Val,SV_Copenhagen_55.6792_12.5890.tif,highrise,Baseline_A,0.5260143430431914,0.6893963289941416,0.14433841319567453,4835.961362689011,188.23941984459594,361.6666666666667,357.1111111111111
Copenhagen_Val,SV_Copenhagen_55.6792_12.5890.tif,highrise,Augmented_D,0.5168118270615552,0.6814448804275864,0.03374356715680255,97384.50029984859,190.77841930187904,376.3,371.9
Copenhagen_Val,SV_Copenhagen_55.6745_12.5320.tif,mediumrise,Baseline_A,0.21431703062471433,0.3529836529006883,0.08964670190939862,1734674.4534952987,229.65804574052214,466.28205128205127,461.8205128205128
Copenhagen_Val,SV_Copenhagen_55.6745_12.5320.tif,mediumrise,Augmented_D,0.20096499541783833,0.33467252781654777,0.03548143452302062,1815992.555751546,240.7805314691841,477.8809523809524,476.6190476190476
Copenhagen_Val,SV_Copenhagen_55.6856_12.5850.tif,highrise,Baseline_A,0.6374793558140145,0.7786105559750576,0.17854541309091101,121662.16555055737,220.91809000061266,356.8,336.6
Copenhagen_Val,SV_Copenhagen_55.6856_12.5850.tif,highrise,Augmented_D,0.6351772458807672,0.7768910036888841,0.06974984468956068,139861.86890465763,245.61401557912959,404.8181818181818,390.27272727272725
Copenhagen_Val,SV_Copenhagen_55.6946_12.5869.tif,highrise,Baseline_A,0.3868097927804682,0.557841161483203,0.1732593011537064,71707.51358970987,173.79993440678697,335.5833333333333,326.6666666666667
Copenhagen_Val,SV_Copenhagen_55.6946_12.5869.tif,highrise,Augmented_D,0.42407458904956125,0.5955791814705323,0.016839315520558593,93296.44110293181,207.0282017344853,381.3076923076923,373.61538461538464
Copenhagen_Val,SV_Copenhagen_55.6813_12.5409.tif,mediumrise,Baseline_A,0.21103354149483525,0.34851807858987405,0.1285047561804534,472763.717021711,212.257550093332,462.3478260869565,460.30434782608694
Copenhagen_Val,SV_Copenhagen_55.6813_12.5409.tif,mediumrise,Augmented_D,0.20695158504873257,0.34293270353570404,0.00462043005541285,1964852.9896466378,215.96758770896616,469.037037037037,467.14814814814815
Copenhagen_Val,SV_Copenhagen_55.6745_12.5345.tif,mediumrise,Baseline_A,0.3148853189711208,0.478954802259887,0.14580386839570902,1876222.362136437,181.26304853296642,475.52,460.06
Copenhagen_Val,SV_Copenhagen_55.6745_12.5345.tif,mediumrise,Augmented_D,0.3264679686395034,0.4922364902250092,0.006905752177666169,2096357.3670240138,184.8634211261562,475.71153846153845,461.75
Copenhagen_Val,SV_Copenhagen_55.7013_12.5840.tif,mediumrise,Baseline_A,0.47283974746487645,0.6420790154241169,0.15707475026127718,18699.926829448952,217.847889942687,432.2608695652174,418.5217391304348
Copenhagen_Val,SV_Copenhagen_55.7013_12.5840.tif,mediumrise,Augmented_D,0.48112747959754726,0.649677338682933,0.0384990955513935,22795.291131670772,219.7887719866381,432.2608695652174,418.5217391304348
Copenhagen_Val,SV_Copenhagen_55.6767_12.5892.tif,mediumrise,Baseline_A,0.43369724902779777,0.6050053444991843,0.08275338626809903,66633.93746700182,187.82114551934723,394.0,376.4
Copenhagen_Val,SV_Copenhagen_55.6767_12.5892.tif,mediumrise,Augmented_D,0.40349955985235747,0.574990646801206,0.03199295567948342,147668.42209531434,208.93784297645524,432.0,415.5
Copenhagen_Val,SV_Copenhagen_55.6701_12.5635.tif,mediumrise,Baseline_A,0.2618712917175787,0.41505230119172654,0.02684296368231676,136918.0314523862,222.32685105289647,469.0,435.125
Copenhagen_Val,SV_Copenhagen_55.6701_12.5635.tif,mediumrise,Augmented_D,0.2623694232445743,0.4156777222474633,0.012782522805182732,137292.0876101502,222.37141271748192,469.0,435.125
Copenhagen_Val,SV_Copenhagen_55.6827_12.5558.tif,mediumrise,Baseline_A,0.2522861787393223,0.4029209665051147,0.12192495631969222,284948.24287416256,214.12776733846658,458.1666666666667,450.1666666666667
Copenhagen_Val,SV_Copenhagen_55.6827_12.5558.tif,mediumrise,Augmented_D,0.2321112976627049,0.3767700176161297,0.05614143676548111,327676.76585415204,215.87143564906697,458.1666666666667,450.1666666666667
Copenhagen_Val,SV_Copenhagen_55.6956_12.5819.tif,mediumrise,Baseline_A,0.24332671519964702,0.3914123491838183,0.07522618373314148,15587.357146777838,200.9661041148599,381.5625,375.0
Copenhagen_Val,SV_Copenhagen_55.6956_12.5819.tif,mediumrise,Augmented_D,0.21695457083983286,0.35655327822156957,0.06317663559067908,22827.37658026321,233.39945836551027,436.4375,429.875
Copenhagen_Val,SV_Copenhagen_55.6957_12.5844.tif,highrise,Baseline_A,0.32116661801196905,0.48618639561941984,0.1357284254041214,17626.777852009673,180.42141595169343,413.7142857142857,407.85714285714283
Copenhagen_Val,SV_Copenhagen_55.6957_12.5844.tif,highrise,Augmented_D,0.3600753338922128,0.5294932198524073,0.01252220818973821,26958.7706843366,198.16599809940982,431.95454545454544,429.1363636363636
Copenhagen_Val,SV_Copenhagen_55.6909_12.5847.tif,mediumrise,Baseline_A,0.48192765920973685,0.6504064570422189,0.232741309489868,244953.6553225783,196.10155946775987,395.05882352941177,415.05882352941177
Copenhagen_Val,SV_Copenhagen_55.6909_12.5847.tif,mediumrise,Augmented_D,0.4609870910644531,0.6310625109337344,0.0,280898.588383101,198.22382473451773,398.0857142857143,416.9714285714286
Copenhagen_Val,SV_Copenhagen_55.6812_12.5341.tif,mediumrise,Baseline_A,0.3772140680325573,0.5477929347199203,0.16645739526097272,364833.5602332346,202.6257752524026,468.6842105263158,460.12280701754383
Copenhagen_Val,SV_Copenhagen_55.6812_12.5341.tif,mediumrise,Augmented_D,0.40489744357979807,0.5764085420329116,0.03552187555502931,392067.5377552222,209.9826402261177,469.728813559322,461.2881355932203
Copenhagen_Val,SV_Copenhagen_55.6756_12.5344.tif,mediumrise,Baseline_A,0.3449271952526599,0.5129306574663491,0.1230364116104188,689631.7231617804,208.09948717713976,453.97297297297297,438.35135135135135
Copenhagen_Val,SV_Copenhagen_55.6756_12.5344.tif,mediumrise,Augmented_D,0.32891389957248585,0.4950116026001355,0.0,1338348.9252784278,209.58734137635471,471.8139534883721,458.06976744186045
Copenhagen_Val,SV_Copenhagen_55.6814_12.5584.tif,highrise,Baseline_A,0.3651799526587516,0.534991671900172,0.1659294842561948,13923.503483435732,209.8541951878632,396.0,384.375
Copenhagen_Val,SV_Copenhagen_55.6814_12.5584.tif,highrise,Augmented_D,0.3418359313493938,0.5095048110772119,0.016767266067056474,39390.37836139915,217.70191877659735,407.3,404.4
Copenhagen_Val,SV_Copenhagen_55.6785_12.5367.tif,mediumrise,Baseline_A,0.47023681495950664,0.6396749287936419,0.19847462423023027,606073.9117266088,228.06628155139745,442.3703703703704,429.51851851851853
Copenhagen_Val,SV_Copenhagen_55.6785_12.5367.tif,mediumrise,Augmented_D,0.4906873419639937,0.6583370344012028,0.017836003648273476,682457.8228141146,223.08164498865756,446.51724137931035,433.7586206896552
Copenhagen_Val,SV_Copenhagen_55.6737_12.5514.tif,highrise,Baseline_A,0.5613912331151709,0.7190910531694548,0.1665397866200892,388011.1645281642,216.5622308395575,438.23809523809524,415.14285714285717
Copenhagen_Val,SV_Copenhagen_55.6737_12.5514.tif,highrise,Augmented_D,0.5533893013251925,0.7124927419715039,0.008512174989682212,953887.963537424,213.90452120858197,451.11538461538464,432.65384615384613
Copenhagen_Val,SV_Copenhagen_55.6737_12.5539.tif,highrise,Baseline_A,0.6527903806552391,0.7899251935341542,0.12226546041676402,443861.34546135593,235.0977276811773,400.7142857142857,387.5
Copenhagen_Val,SV_Copenhagen_55.6737_12.5539.tif,highrise,Augmented_D,0.6688733512812071,0.8015867120985637,0.02573928959560716,820120.5390516613,244.94192239707166,419.47058823529414,408.3529411764706
Copenhagen_Val,SV_Copenhagen_55.6785_12.5392.tif,mediumrise,Baseline_A,0.4783975044315778,0.6471838636057691,0.22565798716833763,737226.3396655273,239.74423885792484,452.56756756756755,447.4864864864865
Copenhagen_Val,SV_Copenhagen_55.6785_12.5392.tif,mediumrise,Augmented_D,0.49018087065493976,0.6578810402250077,0.0007934933544931561,1003531.0850540245,246.64016216417394,456.1463414634146,452.2682926829268
Copenhagen_Val,SV_Copenhagen_55.6909_12.5871.tif,mediumrise,Baseline_A,0.3594274269313759,0.528792372157311,0.1804731945572265,587079.5384716277,204.0975164912474,394.7368421052632,389.1578947368421
Copenhagen_Val,SV_Copenhagen_55.6909_12.5871.tif,mediumrise,Augmented_D,0.3523610234348819,0.5211049672814658,0.005266225386120479,912257.9902889135,229.18815768329836,394.7368421052632,389.1578947368421
Copenhagen_Val,SV_Copenhagen_55.6744_12.5295.tif,mediumrise,Baseline_A,0.21763184058327364,0.35746739421502477,0.1260090408229042,427374.96530508227,206.42617098727467,432.77777777777777,434.3333333333333
Copenhagen_Val,SV_Copenhagen_55.6744_12.5295.tif,mediumrise,Augmented_D,0.18007599089966417,0.30519388969582906,0.0,1399783.7638452677,205.5194904988085,468.9583333333333,470.4166666666667
Copenhagen_Val,SV_Copenhagen_55.6787_12.5629.tif,highrise,Baseline_A,0.38123699961794794,0.5520225706716496,0.10474495071472605,8489.63605325414,189.67258396261428,412.5,396.0625
Copenhagen_Val,SV_Copenhagen_55.6787_12.5629.tif,highrise,Augmented_D,0.3886359636705868,0.5597377193707469,0.008007775666226626,9933.862209870122,189.18476724474863,412.5,396.0625
Copenhagen_Val,SV_Copenhagen_55.6813_12.5559.tif,mediumrise,Baseline_A,0.2248202044228029,0.36710727600831755,0.1079901319362196,45086.19151456555,135.30383367600177,162.3125,460.1875
Copenhagen_Val,SV_Copenhagen_55.6813_12.5559.tif,mediumrise,Augmented_D,0.19911394758039533,0.33210179563363906,0.11547020405720596,42944.96228472918,132.12136782517555,166.33333333333334,451.8333333333333
Copenhagen_Val,SV_Copenhagen_55.6806_12.5878.tif,mediumrise,Baseline_A,0.6249347964002914,0.7691813822741759,0.11597207223348795,476590.01033918373,239.1061947018018,383.0,381.85714285714283
Copenhagen_Val,SV_Copenhagen_55.6806_12.5878.tif,mediumrise,Augmented_D,0.5634532764761312,0.7207804479403427,0.06861561005866543,593804.27364536,244.87778962955704,383.0,381.85714285714283
