split,tile_id,prediction_id,reference_id,footprint_iou,centroid_error,area_error,model
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,16,0.002441306566859476,254.99841870579354,234498.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,17,0.04946346231486794,182.1634777441265,223248.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,18,0.01457702385408514,34.60886274170506,231669.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,20,0.0041539292258895655,251.65750335184418,234016.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,21,0.0334586402218102,87.40500183838004,227168.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,22,0.0006720658794705142,248.09060836000498,234938.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,23,0.005852746926033681,232.0284449035187,233369.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,24,0.015770066644267614,233.27275617381463,231355.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,25,4.253581515636166e-06,88.45634556799033,235095.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,26,4.253418685268285e-06,249.20989659443657,235086.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,27,0.016854864433811803,94.82520215319815,231104.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,28,0.0011094910369277725,117.90901511406202,234688.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,29,0.04664929943181094,229.98808793259275,223906.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,31,0.0016078538129104705,67.19751840134003,234718.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,32,0.004198284955932895,89.45107793559498,234109.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,33,0.009735359761930067,184.1506713664345,232677.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,34,0.002241637458740259,117.38108670784507,234569.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,35,0.0008889985367679586,207.9613783105049,234887.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,36,0.00022118623881308062,278.57221495936915,235044.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,37,0.014902204284383732,177.9456766073442,231555.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,38,0.002794603055772961,182.299114647248,234439.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,39,0.004967887371868487,175.87219829778866,233914.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,40,0.006848266240174226,262.45255131096445,233486.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,41,0.014424221806429665,231.72718179219677,231640.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,42,0.009172169260493853,303.48597726263296,232537.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,43,0.007490047296607574,225.34475654591657,233319.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,44,0.0028669139415387758,220.16438055552774,234422.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,45,0.003870759179228911,226.46825064965267,234186.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,46,0.004260656957584777,276.84762397769083,234015.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,47,6.380372273454249e-05,240.94929105646673,235081.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,48,0.001926364401806445,245.5497011736816,234581.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,49,2.9763296752824326e-05,251.66395058744075,234996.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,50,1.7009261542910114e-05,254.64045381863116,235022.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,1,0.016498998837359516,302.3180134854892,243625.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,2,0.004626340266115489,264.8949740251616,246566.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,3,0.0037139904405115616,241.99445892517787,246792.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,4,0.0014613744994186797,260.6671939018746,247350.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,5,0.017827154114455495,284.974191093936,243296.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,6,7.266503035783491e-05,300.53089188316363,247694.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,7,0.001174751324118331,320.1405688303997,247421.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,8,0.0005813202428626793,228.40877858132507,247568.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,9,0.053725268968852,213.5130131357861,233921.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,10,0.007290724712569435,203.54439695914795,245906.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,11,0.046723614520087844,140.07854661577144,236138.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,12,0.0007872044955432115,241.34376906973486,247517.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,13,4.036946130990828e-05,323.90970084745095,247702.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,14,0.0625837166142177,159.81804813193193,232052.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,15,0.004872593980105929,165.69500661712468,246505.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,16,0.0015609685265183142,258.61402723433764,247114.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,17,0.047377319737388984,192.45290076662894,235864.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,18,0.013834614390905569,29.03492925345952,244285.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,19,2.8258622916935796e-05,267.6153690073519,247705.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,20,0.004359901821470094,242.4195563443804,246632.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,21,0.030154297481030153,98.57703490773427,239784.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,22,0.0006378374886965508,255.36474756913327,247554.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,23,0.0063786522928450965,224.76707603534382,245985.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,24,0.014737632212945065,242.57068945273798,243971.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,25,4.036946130990828e-06,95.36241672956704,247711.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,26,4.036946130990828e-05,257.47557397482933,247702.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,27,0.015029619682470552,92.83969532339883,243720.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,28,0.00106513459428055,127.68467293780158,247304.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,29,0.04412808517502823,228.85687052391435,236522.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,31,0.0013359756860497499,76.13502817418784,247334.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,32,0.003984465831287947,95.00201042403216,246725.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,33,0.00859274193548387,195.35943558339378,245293.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,34,0.0021274706110321665,124.65318744581414,247185.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,35,0.0008437217413770831,219.0781380526129,247503.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,36,0.00020992119881152306,289.21263646627335,247660.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,37,0.014151533620992383,185.61393742384288,244171.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,38,0.0025389521272301606,184.75608209519797,247055.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,39,0.004516194127736858,186.55219725223083,246530.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,40,0.006499483270895233,273.64531360574324,246102.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,41,0.013951685828704301,242.25668603808117,244256.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,42,0.010273447276426375,303.5597495389747,245153.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,43,0.007173653274770701,230.31330452077012,245935.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,44,0.002720901692287818,226.70014490290524,247038.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,45,0.0036736209792016536,235.14756962708756,246802.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,46,0.0043639387676010855,287.84238651377416,246631.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,47,6.055419196486242e-05,251.6038394880383,247697.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,48,0.0020790272574602764,253.00354981264246,247197.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,49,0.0004036946130990828,260.72509200854756,247612.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,50,0.00029873401369332126,261.1084107182378,247638.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6786_12.5459.tif,1,51,3.2295569047926627e-05,332.35411725437325,247704.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,1,0.060304784048118475,244.48606124876153,183040.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,2,0.0004377860244447499,302.12571814352526,196287.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,3,9.164596146796465e-05,264.94356546176857,196390.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,4,0.01539338654503991,223.30026406304418,193344.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,5,0.01683231234589868,227.92773097700143,192800.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,6,0.0060183041914461735,316.0436361728731,195066.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,7,2.0365769215103254e-05,284.96147118684655,196404.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,8,2.0365769215103254e-05,282.3606042564953,196404.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,9,2.0365769215103254e-05,277.6124431961659,196404.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,10,0.004306300183106521,205.64482090705542,194814.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,11,0.011531689244893182,206.384399061948,194048.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,12,0.030153790373749885,127.48292052604863,188246.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,13,0.003969746566499608,130.90451037283765,195297.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,14,0.003844019367747914,244.41476058188027,195652.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,15,0.045715439561826395,183.30087790939652,185665.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,16,0.05365209605374315,215.8280816694174,184529.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,17,0.010747333492553088,54.7301267022275,193908.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,18,0.00012728605759439535,268.8963203174307,196383.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,19,0.005959857410919964,112.71024345556495,194995.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,20,0.005666284841542573,241.22891221938517,195278.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,21,0.0020551011272534896,117.51833234349316,195828.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,22,4.582088108463117e-05,257.2855084873868,196390.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,23,0.0013784333672431333,15.486586618617078,195945.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,24,0.003736643028411723,79.77497147163793,195649.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,25,0.0010941197425001908,252.50602325120545,196096.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,26,0.023069050080055126,170.55790424600193,190899.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,27,0.004825102723897464,58.954046862589536,194979.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,4,28,0.4094955489614243,5.144383699576173,390.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,29,0.003528171918195287,95.05196470889584,195704.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,30,0.006184811325076737,106.56694185713371,195152.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,31,0.005398392184796988,263.1021931101649,195215.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,32,0.002009196524852998,129.71138780339732,195825.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,33,0.00547947990687934,149.6790195407972,195004.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,34,0.005489390062118121,207.58865513685112,195176.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,35,0.00316573272461688,163.14164085034406,195715.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,37,0.00025966355749256647,189.5847394882325,196357.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,38,0.02469611710755552,253.3320386053487,188135.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,39,0.014296452042132635,248.96005329478487,193099.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,40,0.005046116319841452,213.64322539796808,195038.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,41,0.0028369803953469455,285.03568887640125,195570.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,42,1.0182884607551627e-05,209.24489806680603,196406.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,43,1.5274326911327442e-05,212.59702091319593,196405.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,44,0.003407310970524217,349.1126990394415,195510.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,9,45,0.09257473481195758,6.392533642247288,941.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,46,1.5274326911327442e-05,250.28280155826135,196405.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,47,0.0022951303542439556,302.0076449509363,195862.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,10,48,0.1732283464566929,4.718621761567355,106.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,1,0.051259241081014754,254.4631331483713,247424.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,2,0.0004639712874628056,313.5805495872225,260671.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,3,6.902052210190496e-05,277.72587104063547,260774.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,4,0.011748826651124268,236.68307652881697,257728.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,5,0.01383478020798184,236.06205709142955,257184.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,6,0.005145863370042026,323.49200939151734,259450.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,7,1.5337893800423325e-05,296.58444802633943,260788.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,8,1.5337893800423325e-05,294.0252745369447,260788.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,9,1.5337893800423325e-05,289.29021831867146,260788.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,10,0.006112150679468695,217.50883962210548,259198.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,11,0.009049357342249762,216.6732790836555,258432.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,12,0.031296972299763796,140.3460895105211,252630.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,13,0.0042601000030675785,142.640521958754,259681.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,14,0.0028988619282800084,249.0411632071947,260036.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,15,0.04119374827448695,181.4130433718984,250049.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,16,0.04554971011380717,215.15674578502396,248913.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,17,0.009586183625264578,67.5727232769071,258292.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,18,9.586183625264578e-05,271.71776318661637,260767.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,19,0.00541811098499954,115.27206263590115,259379.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,20,0.00433295499861959,244.35635606211866,259662.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,21,0.002223994601061382,121.96688712749891,260212.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,22,6.902052210190496e-05,256.29692538313896,260774.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,23,0.001775361207399,2.6511686659561335,260329.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,24,0.0029103653486303263,74.07503141692868,260033.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,25,0.0011963557164330193,249.82597874846292,260480.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,26,0.021124114236633025,165.70747897194258,255283.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,27,0.0054794625602012335,47.027570379903985,259363.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,28,0.0025690972115709073,249.98761580559824,260122.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,29,0.0026994693088745053,83.23442836882639,260088.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,30,0.004816098653332925,94.90065496693038,259536.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,31,0.004574526825976257,256.4450985575893,259599.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,32,0.0022354980214117,116.45705382691509,260209.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,33,0.005383600723948587,137.72116350779928,259388.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,34,0.004724071290530384,196.54076444302245,259560.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,35,0.0026572901009233414,149.75765661200495,260099.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,36,3.067578760084665e-05,289.5622919954054,260784.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,37,0.0001955581459553974,177.52689135347464,260741.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,38,0.03172259885272554,242.732836638811,252519.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,39,0.012688272646400196,236.3367820061718,257483.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,40,0.005253228626644989,200.39266223075057,259422.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,41,0.0032132887511886867,274.09236268297775,259954.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,42,7.668946900211662e-06,195.8729385368615,260790.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,43,1.1503420350317494e-05,199.232174612435,260789.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,44,0.0034433571581950367,340.72015459208166,259894.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,45,0.0039763489677597475,245.4057181359639,259755.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,46,1.1503420350317494e-05,237.2791369810846,260789.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,47,0.002093622503757784,290.18379354883854,260246.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,48,0.000774563636921378,315.4196470462,260590.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6785_12.5411.tif,1,49,0.00011503420350317495,292.5194494266296,260762.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,1,0.00992857216691992,304.020413712086,191389.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,2,0.22323028355279997,142.67897302983292,128732.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,3,0.03490897460368229,228.94483814532862,186178.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,4,0.0040952243066040665,340.5337841464924,192604.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,5,0.08468498882358658,214.98214207194505,174735.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,6,0.05905499596682455,154.54621208888042,181975.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,7,0.006939130075079112,65.23947847130114,192054.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,8,0.0022914521112255407,79.951537498441,192147.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,9,0.06661219878758536,181.21916539549036,175302.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,10,0.04082654267150399,254.10906280037682,185110.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,8,11,0.6300243036081511,12.777907146684438,1119.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,12,0.006232654769841393,279.6724616095422,192089.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,1,0.007711637772039838,327.4036489561043,258249.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,2,0.24845825472513708,142.25033910844138,195592.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,3,0.027734230911102914,224.46890772003513,253038.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,4,0.0030431575064551824,320.6935307786623,259464.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,5,0.07170247756055576,186.19720022692525,241595.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,6,0.04388371449649576,180.2652406960252,248835.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,7,0.005156461330382393,38.587087499535734,258914.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,8,0.004799120865609246,64.12412877389062,259007.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,9,0.06952385343661625,178.81616224310153,242162.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,10,0.03183788270011066,235.54284421403824,251970.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,11,0.018900620927087174,308.6005326369458,255337.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6819_12.5852.tif,1,12,0.005021978359768843,289.7704199821614,258949.0,Config_D
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,1,2,0.01027297582295936,334.95894507070847,206468.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,1,3,0.0038067728035733927,297.2585791483948,208303.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,1,4,0.07676407428079503,184.9800456084982,190557.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,1,5,0.024275227431102456,247.7646541638927,203600.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,2,6,0.018225676762262128,46.729794163396825,3663.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,1,7,5.738880918220947e-05,338.63846598832123,209088.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,1,8,0.045675678218893206,242.23252974021855,195950.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,1,9,0.04614425671014003,202.25268360099724,198335.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,1,10,0.14199072085636208,105.19149049276274,176243.0,Baseline_A
Copenhagen_Val,SV_Copenhagen_55.6985_12.5842.tif,1,11,0.06786763414784619,67.32149513501535,193180.0,Baseline_A
